TrackName,TrackType,SessionFlag,CarName,RacePosition,Lap Nbr,PaceMode,OnPitRoad,LpDistance,LapDistPrct %,SessionTime,IsOnTrack,PreviousLap,LapBestLap,LapCompleted,CurrentLapTime,LapBestLapTime,LapDeltaToBestLap,LapDeltaToBestLap_DD,Throttle %,Brake %,Clutch %,Speed (MPH),currentGear,GearDisplay,RPM,SteeringWheelAngle (deg),FuelLevelPct,LFtempCL (F),LFtempCR (F),LFtempCM (F),LRtempCL (F),LRtempCR (F),LRtempCM (F),RFtempCL (F),RFtempCR (F),RFtempCM (F),RRtempCL (F),RRtempCR (F),RRtempCM (F),LFwearL %,LFwearM %,LFwearR %,LRwearL %,LRwearM %,LRwearR %,RFwearL %,RFwearM %,RFwearR %,RRwearL %,RRwearM %,RRwearR %,TrackTemp (F),OilTemp (F),WaterTemp (F),AirDensity (lbs/ft^3),AirPressure (bar),AirTemp (F),WindDir (deg),WindVel (MPH),LatAccel (m/s),LongAccel (m/s),VertAccel (m/s),Roll (deg),RollRate (deg/s),Yaw (deg),YawRate (deg/s),Pitch (deg),PitchRate (deg/s),gForces
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1765.7210947607423,68.48,13:55.000283,True,20.02,12,13,00:13.000307,19.871,00:00.000080,0.00996774435043335,0,23.4,0,76.19,3,3,6508,-67.859,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,219,199,0.07,0.99,78,-0.0,0.0,1.7417151385977119,-0.4550678163736481,1.396353213186779,7.576,-2,143.448,33,0.418,-8,0.232475331269941
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1776.9060678466797,68.91,13:55.000383,True,20.02,12,13,00:13.000407,19.871,00:00.000082,0.013269782066345215,0,23.4,0,75.1,3,3,6420,-70.112,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,219,199,0.07,0.99,78,-0.0,0.0,1.9417061839750174,-0.4475427330087084,1.4273549195580282,7.515,2,139.563,40,0.824,-10,0.25011158420126883
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1787.9346483520508,69.34,13:55.000483,True,20.02,12,13,00:13.000507,19.871,00:00.000083,0.018551409244537354,0,23.4,0,74.23,3,3,6336,-71.976,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,219,199,0.07,0.99,78,-0.0,0.0,1.7098515284049278,-0.43921757424886315,1.216059285201793,7.732,-5,135.983,30,0.798,-1,0.2187414426681837
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1797.0126269018554,69.69,13:55.000566,True,20.02,12,13,00:13.000591,19.871,00:00.000085,0.02558135986328125,0,21.37,0,73.1,3,3,6230,-74.752,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,219,199,0.07,0.99,78,-0.0,0.0,1.8186493386551508,-0.4584542837347094,1.300813225795734,8.053,0,133.287,35,0.64,-6,0.2329075942874921
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1807.7684715625,70.11,13:55.000666,True,20.02,12,13,00:13.000691,19.871,00:00.000088,0.03298276662826538,0,15.2,0,72.09,3,3,6147,-74.929,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,219,198,0.07,0.99,78,-0.0,0.0,1.9690203496561622,-0.3711829734747806,1.3542533042355536,7.96,-1,129.223,42,0.797,-8,0.2467789149698661
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1818.3949569311524,70.52,13:55.000766,True,20.02,12,13,00:13.000791,19.871,00:00.000091,0.03915107250213623,0,0.78,0,71.26,3,3,6097,-76.701,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,219,198,0.07,0.99,78,-0.0,0.0,1.9728712107184951,-0.2149172393067775,1.2724764607125223,8.141,-1,125.106,38,0.831,-5,0.2405569031771625
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1828.8812696923828,70.92,13:55.000866,True,20.02,12,13,00:13.000891,19.871,00:00.000094,0.03983873128890991,0,0.0,0,70.69,3,3,6052,-79.506,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,1.894982364199577,-0.155879355108823,1.2622640767228712,8.284,-1,121.307,37,0.735,-5,0.23288046381460523
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1837.4904709936523,71.26,13:55.000950,True,20.02,12,13,00:13.000974,19.871,00:00.000097,0.03721034526824951,0,0.0,0,70.23,3,3,6016,-81.677,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,2.0074344677784146,-0.15600455524238485,1.3085559724424713,8.472,0,118.167,37,0.738,-7,0.24503502322354767
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1847.6788168408202,71.65,13:56.000050,True,20.02,12,13,00:14.000074,19.871,00:00.000101,0.036437153816223145,0,0.0,0,69.67,3,3,5968,-84.999,91.03,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,1.974941879723536,-0.16203347088486167,1.2938262247285832,8.55,-2,114.406,34,0.744,-5,0.24148636838519888
Martinsville Speedway,,"('Practice',)",NASCAR Chevrolet Camaro ZL1,1,14,Not Pacing,False,1857.7335982177735,72.04,13:56.000150,True,20.02,12,13,00:14.000174,19.871,00:00.000105,0.036021888256073,0,0.0,0,69.14,3,3,5926,-88.094,91.02,102,102,102,102,102,102,102,102,102,102,102,102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112,218,198,0.07,0.99,78,-0.0,0.0,1.9781979824303364,-0.16157980723483117,1.3549853294753638,8.649,-1,110.832,36,0.763,-7,0.24522428375446007
